Latitude (decimal degrees):	-33.843
Longitude (decimal degrees):	18.834
Elevation (m):	202
Radiation database:	PVGIS-SARAH3


Slope: 29 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20231103:0802,98.58,135.77,52.14,18.46,3.86,0.0
20231103:0902,471.63,591.46,62.99,19.02,3.45,0.0
20231103:1002,433.19,543.78,70.28,19.86,4.07,0.0
20231103:1102,516.38,648.27,69.64,20.45,4.55,0.0
20231103:1202,419.66,527.37,61.59,21.11,4.9,0.0
20231103:1302,442.04,554.59,50.5,21.42,5.17,0.0
20231103:1402,205.66,265.58,38.37,21.2,4.76,0.0
20231103:1502,133.82,179.23,25.95,20.23,4.28,0.0
20231103:1602,160.79,230.79,13.55,18.96,3.72,0.0
20231103:1702,0.0,0.0,0.0,17.48,2.69,0.0
20231103:1802,0.0,0.0,0.0,16.09,2.34,0.0
20231103:1902,0.0,0.0,0.0,15.35,1.79,0.0
20231103:2002,0.0,0.0,0.0,14.81,1.79,0.0
20231103:2102,0.0,0.0,0.0,14.35,1.52,0.0
20231103:2202,0.0,0.0,0.0,14.4,1.79,0.0
20231103:2302,0.0,0.0,0.0,14.05,1.31,0.0
20231104:0002,0.0,0.0,0.0,13.86,1.38,0.0
20231104:0102,0.0,0.0,0.0,13.75,0.97,0.0
20231104:0202,0.0,0.0,0.0,13.63,0.97,0.0
20231104:0302,0.0,0.0,0.0,13.59,0.9,0.0
20231104:0402,0.0,3.64,3.27,13.77,1.1,0.0
20231104:0502,58.99,86.93,15.43,13.96,1.38,0.0
20231104:0602,290.94,369.26,27.85,14.93,1.79,0.0
20231104:0702,347.68,435.75,40.26,16.81,2.07,0.0
20231104:0802,329.62,414.3,52.32,18.08,2.48,0.0
20231104:0902,476.61,601.03,63.21,18.92,2.69,0.0
20231104:1002,507.71,642.92,70.58,19.69,2.9,0.0
20231104:1102,585.22,740.4,69.93,19.92,3.03,0.0
20231104:1202,570.12,720.3,61.82,20.21,3.03,0.0
20231104:1302,508.24,641.19,50.68,20.26,3.1,0.0
20231104:1402,418.87,529.83,38.55,19.58,3.17,0.0
20231104:1502,286.59,370.52,26.11,18.75,3.24,0.0
20231104:1602,148.25,209.13,13.72,17.69,3.1,0.0
20231104:1702,0.0,0.95,1.61,16.65,2.55,0.0
20231104:1802,0.0,0.0,0.0,15.75,2.21,0.0
20231104:1902,0.0,0.0,0.0,15.5,2.41,0.0
20231104:2002,0.0,0.0,0.0,14.96,2.28,0.0
20231104:2102,0.0,0.0,0.0,14.48,2.14,0.0
20231104:2202,0.0,0.0,0.0,14.18,2.0,0.0
20231104:2302,0.0,0.0,0.0,13.63,1.86,0.0
20231105:0002,0.0,0.0,0.0,13.29,1.79,0.0
20231105:0102,0.0,0.0,0.0,12.91,1.79,0.0
20231105:0202,0.0,0.0,0.0,12.39,1.79,0.0
20231105:0302,0.0,0.0,0.0,12.0,1.79,0.0
20231105:0402,4.37,14.57,3.43,11.73,1.79,0.0
20231105:0502,194.06,264.6,15.58,13.54,1.66,0.0
20231105:0602,329.65,421.78,27.99,16.54,2.34,0.0
20231105:0702,435.26,553.46,40.41,19.1,1.93,0.0
20231105:0802,509.92,656.49,52.49,21.09,1.52,0.0
20231105:0902,560.3,736.47,63.43,22.77,0.97,0.0
20231105:1002,580.52,771.81,70.87,24.11,0.9,0.0
20231105:1102,580.17,771.36,70.22,25.11,1.17,0.0
20231105:1202,543.7,716.95,62.05,25.41,1.59,0.0
20231105:1302,483.46,631.7,50.87,25.26,2.0,0.0
20231105:1402,352.81,458.23,38.72,24.28,2.28,0.0
20231105:1502,292.63,386.77,26.28,22.65,2.48,0.0
20231105:1602,171.28,245.97,13.9,20.99,2.48,0.0
20231105:1702,0.0,3.8,1.8,19.35,2.14,0.0
20231105:1802,0.0,0.0,0.0,17.92,1.79,0.0
20231105:1902,0.0,0.0,0.0,16.9,1.59,0.0
20231105:2002,0.0,0.0,0.0,15.94,1.31,0.0
20231105:2102,0.0,0.0,0.0,15.45,1.1,0.0
20231105:2202,0.0,0.0,0.0,14.93,0.97,0.0
20231105:2302,0.0,0.0,0.0,14.97,0.69,0.0
20231106:0002,0.0,0.0,0.0,14.97,0.55,0.0
20231106:0102,0.0,0.0,0.0,14.46,0.21,0.0
20231106:0202,0.0,0.0,0.0,14.02,0.28,0.0
20231106:0302,0.0,0.0,0.0,13.72,0.48,0.0
20231106:0402,0.62,7.29,3.59,13.4,0.69,0.0
20231106:0502,90.68,125.71,15.73,13.22,1.1,0.0
20231106:0602,134.85,177.39,28.13,15.34,1.66,0.0
20231106:0702,234.16,297.65,40.55,17.12,1.59,0.0
20231106:0802,158.8,207.93,52.65,18.44,2.34,0.0
20231106:0902,217.16,278.19,63.64,18.97,2.76,0.0
20231106:1002,357.59,451.11,71.16,19.36,2.9,0.0
20231106:1102,272.53,346.51,70.51,19.9,3.03,0.0
20231106:1202,362.74,457.2,62.28,19.8,3.31,0.0
20231106:1302,370.52,465.41,51.06,19.64,3.59,0.0
20231106:1402,360.03,451.99,38.89,18.86,3.45,0.0
20231106:1502,160.37,209.8,26.45,18.23,3.17,0.0
20231106:1602,169.69,237.78,14.07,17.45,3.1,0.0
20231106:1702,0.0,5.7,1.98,16.19,2.48,0.0
20231106:1802,0.0,0.0,0.0,15.05,2.0,0.0
20231106:1902,0.0,0.0,0.0,14.39,2.0,0.0
20231106:2002,0.0,0.0,0.0,13.93,1.93,0.0
20231106:2102,0.0,0.0,0.0,13.54,2.0,0.0
20231106:2202,0.0,0.0,0.0,13.48,2.07,0.0
20231106:2302,0.0,0.0,0.0,13.64,2.28,0.0
20231107:0002,0.0,0.0,0.0,13.62,2.28,0.0
20231107:0102,0.0,0.0,0.0,13.32,1.86,0.0
20231107:0202,0.0,0.0,0.0,13.08,1.52,0.0
20231107:0302,0.0,0.0,0.0,12.9,1.1,0.0
20231107:0402,0.0,4.55,3.74,12.85,1.03,0.0
20231107:0502,145.6,196.23,15.86,13.52,0.9,0.0
20231107:0602,137.72,180.27,28.26,14.7,1.66,0.0
20231107:0702,258.12,323.52,40.69,15.59,2.14,0.0
20231107:0802,513.24,639.21,52.81,16.18,2.34,0.0
20231107:0902,513.76,644.18,63.84,16.91,2.34,0.0
20231107:1002,409.18,514.32,71.43,17.6,2.21,0.0
20231107:1102,508.44,643.32,70.8,18.05,2.14,0.0
20231107:1202,544.48,687.12,62.5,18.26,2.34,0.0
20231107:1302,449.64,562.54,51.24,17.81,2.69,0.0
20231107:1402,436.0,545.64,39.06,17.37,2.9,0.0
20231107:1502,325.47,416.81,26.62,16.74,2.83,0.0
20231107:1602,186.82,259.08,14.24,15.97,2.83,0.0
20231107:1702,0.0,5.7,2.17,14.99,2.62,0.0
20231107:1802,0.0,0.0,0.0,13.96,2.41,0.0
20231107:1902,0.0,0.0,0.0,13.24,2.14,0.0
20231107:2002,0.0,0.0,0.0,12.6,2.0,0.0
20231107:2102,0.0,0.0,0.0,12.05,1.86,0.0
20231107:2202,0.0,0.0,0.0,11.33,1.72,0.0
20231107:2302,0.0,0.0,0.0,10.84,1.52,0.0
20231108:0002,0.0,0.0,0.0,10.36,1.38,0.0
20231108:0102,0.0,0.0,0.0,9.73,1.38,0.0
20231108:0202,0.0,0.0,0.0,9.43,1.38,0.0
20231108:0302,0.0,0.0,0.0,9.19,1.45,0.0
20231108:0402,6.12,17.31,3.89,9.0,1.45,0.0
20231108:0502,206.78,276.07,16.0,11.24,1.31,0.0
20231108:0602,344.08,434.85,28.39,14.18,1.86,0.0
20231108:0702,451.08,564.78,40.82,16.06,1.86,0.0
20231108:0802,537.02,678.37,52.96,17.48,1.66,0.0
20231108:0902,592.71,753.8,64.04,18.76,1.93,0.0
20231108:1002,616.61,788.01,71.71,19.77,2.14,0.0
20231108:1102,615.98,785.86,71.08,20.47,2.55,0.0
20231108:1202,593.26,752.53,62.72,20.78,3.03,0.0
20231108:1302,529.19,666.46,51.43,20.63,3.52,0.0
20231108:1402,440.59,554.14,39.23,19.88,3.93,0.0
20231108:1502,328.48,421.38,26.78,18.7,4.07,0.0
20231108:1602,189.13,261.88,14.42,17.37,3.86,0.0
20231108:1702,0.72,7.6,2.36,16.09,3.31,0.0
20231108:1802,0.0,0.0,0.0,14.99,3.03,0.0
20231108:1902,0.0,0.0,0.0,14.48,2.97,0.0
20231108:2002,0.0,0.0,0.0,14.0,2.62,0.0
20231108:2102,0.0,0.0,0.0,13.49,2.34,0.0
20231108:2202,0.0,0.0,0.0,12.87,2.21,0.0
20231108:2302,0.0,0.0,0.0,12.18,2.0,0.0
20231109:0002,0.0,0.0,0.0,11.61,1.93,0.0
20231109:0102,0.0,0.0,0.0,11.08,1.93,0.0
20231109:0202,0.0,0.0,0.0,10.67,1.93,0.0
20231109:0302,0.0,0.0,0.0,10.3,1.93,0.0
20231109:0402,6.65,18.22,4.03,10.05,1.86,0.0
20231109:0502,208.3,278.08,16.13,12.37,1.66,0.0
20231109:0602,344.49,437.96,28.51,15.73,1.86,0.0
20231109:0702,448.63,567.12,40.95,18.51,2.07,0.0
20231109:0802,531.18,680.12,53.1,20.92,1.93,0.0
20231109:0902,583.46,758.73,64.22,23.01,1.86,0.0
20231109:1002,602.7,792.92,71.98,24.79,1.86,0.0
20231109:1102,598.39,790.62,71.36,26.06,2.0,0.0
20231109:1202,574.42,757.33,62.94,26.86,2.28,0.0
20231109:1302,513.67,674.41,51.61,27.18,2.48,0.0
20231109:1402,426.71,559.58,39.4,26.91,2.76,0.0
20231109:1502,320.89,428.51,26.95,26.02,2.83,0.0
20231109:1602,185.79,266.28,14.59,24.58,2.62,0.0
20231109:1702,1.49,9.49,2.54,22.76,2.21,0.0
20231109:1802,0.0,0.0,0.0,21.0,2.14,0.0
20231109:1902,0.0,0.0,0.0,19.06,2.21,0.0
20231109:2002,0.0,0.0,0.0,17.8,2.14,0.0
20231109:2102,0.0,0.0,0.0,16.62,2.07,0.0
20231109:2202,0.0,0.0,0.0,15.63,2.07,0.0
20231109:2302,0.0,0.0,0.0,14.83,2.14,0.0
20231110:0002,0.0,0.0,0.0,14.24,2.14,0.0
20231110:0102,0.0,0.0,0.0,13.94,2.14,0.0
20231110:0202,0.0,0.0,0.0,13.78,2.07,0.0
20231110:0302,0.0,0.0,0.0,13.64,2.07,0.0
20231110:0402,7.09,19.13,4.16,13.58,2.0,0.0
20231110:0502,211.35,287.0,16.25,16.23,1.45,0.0
20231110:0602,335.18,443.37,28.63,22.43,0.9,0.0
20231110:0702,434.76,573.56,41.06,24.99,1.03,0.0
20231110:0802,515.47,684.32,53.24,26.19,1.17,0.0
20231110:0902,565.35,762.17,64.41,27.89,1.1,0.0
20231110:1002,595.33,800.61,72.24,29.03,1.86,0.0
20231110:1102,593.94,786.25,71.63,28.42,2.83,0.0
20231110:1202,578.87,755.02,63.16,26.82,3.24,0.0
20231110:1302,524.84,676.09,51.79,25.25,3.52,0.0
20231110:1402,437.41,561.34,39.56,23.74,3.52,0.0
20231110:1502,328.52,428.53,27.12,22.28,3.45,0.0
20231110:1602,191.57,267.51,14.76,20.69,3.24,0.0
20231110:1702,4.23,15.69,2.73,18.86,2.76,0.0
20231110:1802,0.0,0.0,0.0,17.41,2.69,0.0
20231110:1902,0.0,0.0,0.0,16.58,2.62,0.0
20231110:2002,0.0,0.0,0.0,16.01,2.48,0.0
20231110:2102,0.0,0.0,0.0,15.59,2.28,0.0
20231110:2202,0.0,0.0,0.0,15.09,2.0,0.0
20231110:2302,0.0,0.0,0.0,14.74,1.79,0.0
20231111:0002,0.0,0.0,0.0,14.48,1.66,0.0
20231111:0102,0.0,0.0,0.0,14.24,1.52,0.0
20231111:0202,0.0,0.0,0.0,13.71,1.24,0.0
20231111:0302,0.0,0.0,0.0,13.48,1.03,0.0
20231111:0402,9.44,22.77,4.29,13.65,0.97,0.0
20231111:0502,41.45,65.51,16.36,14.78,0.76,0.0
20231111:0602,183.61,237.45,28.74,17.26,1.59,0.0
20231111:0702,289.46,364.41,41.18,17.7,2.34,0.0
20231111:0802,427.35,537.62,53.37,18.41,2.34,0.0
20231111:0902,473.65,597.14,64.58,19.17,2.9,0.0
20231111:1002,450.93,568.73,72.49,19.77,3.31,0.0
20231111:1102,455.85,574.96,71.9,20.06,3.52,0.0
20231111:1202,415.17,522.87,63.37,20.19,3.66,0.0
20231111:1302,430.88,540.64,51.97,20.04,3.86,0.0
20231111:1402,450.3,563.96,39.73,19.51,4.07,0.0
20231111:1502,339.62,433.06,27.29,18.65,4.21,0.0
20231111:1602,197.89,270.17,14.94,17.25,3.72,0.0
20231111:1702,2.52,11.39,2.92,16.16,2.9,0.0
20231111:1802,0.0,0.0,0.0,15.29,2.14,0.0
20231111:1902,0.0,0.0,0.0,15.14,1.79,0.0
20231111:2002,0.0,0.0,0.0,14.61,1.59,0.0
20231111:2102,0.0,0.0,0.0,13.97,1.45,0.0
20231111:2202,0.0,0.0,0.0,13.25,1.38,0.0
20231111:2302,0.0,0.0,0.0,13.23,1.24,0.0
20231112:0002,0.0,0.0,0.0,13.32,1.24,0.0
20231112:0102,0.0,0.0,0.0,13.06,1.38,0.0
20231112:0202,0.0,0.0,0.0,12.69,1.45,0.0
20231112:0302,0.0,0.0,0.0,12.26,1.45,0.0
20231112:0402,8.32,20.95,4.42,12.2,1.45,0.0
20231112:0502,219.07,291.57,16.48,14.04,1.66,0.0
20231112:0602,361.5,456.59,28.84,15.44,2.14,0.0
20231112:0702,470.98,589.35,41.28,16.85,2.28,0.0
20231112:0802,555.93,698.39,53.49,18.05,2.48,0.0
20231112:0902,606.62,766.18,64.75,18.96,2.76,0.0
20231112:1002,642.59,815.37,72.74,19.67,2.9,0.0
20231112:1102,641.87,813.01,72.17,20.09,3.24,0.0
20231112:1202,614.63,776.95,63.58,20.57,3.45,0.0
20231112:1302,550.72,693.6,52.15,20.64,3.59,0.0
20231112:1402,461.28,581.47,39.9,20.43,3.72,0.0
20231112:1502,346.6,444.84,27.45,19.84,3.72,0.0
20231112:1602,210.6,288.35,15.11,18.8,3.79,0.0
20231112:1702,5.84,18.23,3.1,17.34,3.45,0.0
20231112:1802,0.0,0.0,0.0,16.03,3.38,0.0
20231112:1902,0.0,0.0,0.0,15.33,3.52,0.0
20231112:2002,0.0,0.0,0.0,14.78,3.52,0.0
20231112:2102,0.0,0.0,0.0,14.41,3.52,0.0
20231112:2202,0.0,0.0,0.0,14.05,3.17,0.0
20231112:2302,0.0,0.0,0.0,13.63,2.97,0.0
20231113:0002,0.0,0.0,0.0,13.47,2.9,0.0
20231113:0102,0.0,0.0,0.0,12.91,2.97,0.0
20231113:0202,0.0,0.0,0.0,12.69,3.1,0.0
20231113:0302,0.0,0.0,0.0,12.46,3.38,0.0
20231113:0402,8.32,20.95,4.54,12.37,3.52,0.0
20231113:0502,226.31,297.6,16.58,13.72,3.59,0.0
20231113:0602,372.42,464.8,28.94,15.73,4.41,0.0
20231113:0702,477.8,593.96,41.38,18.51,4.28,0.0
20231113:0802,564.53,708.29,53.6,20.66,4.14,0.0
20231113:0902,617.6,785.44,64.9,22.54,3.93,0.0
20231113:1002,636.04,817.78,72.98,24.05,3.79,0.0
20231113:1102,630.53,815.39,72.43,25.25,3.79,0.0
20231113:1202,603.78,782.52,63.79,26.04,3.72,0.0
20231113:1302,541.91,701.3,52.33,26.45,3.79,0.0
20231113:1402,453.92,588.35,40.07,26.28,3.79,0.0
20231113:1502,343.91,452.04,27.62,25.3,4.0,0.0
20231113:1602,211.76,295.23,15.28,23.5,4.0,0.0
20231113:1702,8.09,22.9,3.29,21.28,4.34,0.0
20231113:1802,0.0,0.0,0.0,19.19,4.28,0.0
20231113:1902,0.0,0.0,0.0,17.88,4.14,0.0
20231113:2002,0.0,0.0,0.0,16.6,4.14,0.0
20231113:2102,0.0,0.0,0.0,15.61,4.0,0.0
20231113:2202,0.0,0.0,0.0,14.79,3.86,0.0
20231113:2302,0.0,0.0,0.0,14.22,3.59,0.0
20231114:0002,0.0,0.0,0.0,13.7,3.24,0.0
20231114:0102,0.0,0.0,0.0,13.49,3.03,0.0
20231114:0202,0.0,0.0,0.0,13.05,2.9,0.0
20231114:0302,0.0,0.0,0.0,12.65,2.76,0.0
20231114:0402,8.92,21.86,4.65,12.28,2.55,0.0
20231114:0502,235.47,310.93,16.68,14.2,2.55,0.0
20231114:0602,367.49,467.78,29.03,18.01,2.55,0.0
20231114:0702,468.17,602.01,41.48,22.58,2.34,0.0
20231114:0802,544.06,714.57,53.71,26.13,2.14,0.0
20231114:0902,588.72,794.54,65.05,29.14,1.66,0.0
20231114:1002,598.11,830.0,73.22,31.27,0.9,0.0
20231114:1102,594.39,831.0,72.69,32.44,0.83,0.0
20231114:1202,574.59,791.48,64.0,32.8,1.52,0.0
20231114:1302,521.28,705.05,52.51,32.51,2.34,0.0
20231114:1402,434.89,581.72,40.23,31.54,2.97,0.0
20231114:1502,338.49,458.26,27.79,30.35,2.9,0.0
20231114:1602,208.5,299.31,15.46,29.02,2.34,0.0
20231114:1702,8.9,24.58,3.47,27.15,1.86,0.0
20231114:1802,0.0,0.0,0.0,25.08,1.93,0.0
20231114:1902,0.0,0.0,0.0,22.8,2.14,0.0
20231114:2002,0.0,0.0,0.0,20.88,2.21,0.0
20231114:2102,0.0,0.0,0.0,19.3,2.28,0.0
20231114:2202,0.0,0.0,0.0,18.17,2.34,0.0
20231114:2302,0.0,0.0,0.0,17.32,2.34,0.0
20231115:0002,0.0,0.0,0.0,16.73,2.34,0.0
20231115:0102,0.0,0.0,0.0,16.3,2.28,0.0
20231115:0202,0.0,0.0,0.0,16.05,2.21,0.0
20231115:0302,0.0,0.0,0.0,15.7,2.14,0.0
20231115:0402,8.75,21.86,4.76,15.51,2.0,0.0
20231115:0502,197.96,266.74,16.77,18.37,1.31,0.0
20231115:0602,329.31,442.06,29.12,26.15,0.62,0.0
20231115:0702,428.35,586.62,41.57,30.62,0.34,0.0
20231115:0802,268.67,366.62,53.82,32.27,1.03,0.0
20231115:0902,344.76,469.89,65.2,32.93,1.45,0.0
20231115:1002,576.48,800.03,73.45,32.92,1.24,0.0
20231115:1102,592.23,819.99,72.95,33.73,1.66,0.0
20231115:1202,574.32,784.48,64.21,33.64,2.34,0.0
20231115:1302,515.33,691.08,52.69,32.15,2.9,0.0
20231115:1402,114.46,162.35,40.4,29.43,3.45,0.0
20231115:1502,272.61,357.98,27.95,25.31,3.24,0.0
20231115:1602,125.18,175.14,15.63,22.7,2.41,0.0
20231115:1702,7.28,20.71,3.66,21.69,2.0,0.0
20231115:1802,0.0,0.0,0.0,20.31,1.79,0.0
20231115:1902,0.0,0.0,0.0,19.05,1.59,0.0
20231115:2002,0.0,0.0,0.0,18.96,1.31,0.0
20231115:2102,0.0,0.0,0.0,18.85,1.72,0.0
20231115:2202,0.0,0.0,0.0,18.47,1.03,0.0
20231115:2302,0.0,0.0,0.0,18.82,0.83,0.0
20231116:0002,0.0,0.0,0.0,18.27,0.76,0.0
20231116:0102,0.0,0.0,0.0,17.54,0.9,0.0
20231116:0202,0.0,0.0,0.0,16.24,1.03,0.0
20231116:0302,0.0,0.0,0.0,16.81,0.69,0.0
20231116:0402,11.16,25.5,4.86,15.53,0.97,0.0
20231116:0502,113.52,155.22,16.86,16.89,1.31,0.0
20231116:0602,219.2,282.92,29.2,18.93,1.38,0.0
20231116:0702,225.23,292.66,41.65,21.05,1.17,0.0
20231116:0802,530.35,690.59,53.91,22.99,1.45,0.0
20231116:0902,580.61,760.63,65.33,24.4,1.93,0.0
20231116:1002,580.35,757.87,73.67,25.11,2.76,0.0
20231116:1102,256.45,334.73,73.2,24.99,3.03,0.0
20231116:1202,474.89,616.8,64.41,24.64,2.55,0.0
20231116:1302,458.91,597.4,52.86,24.39,1.86,0.0
20231116:1402,444.85,581.74,40.57,24.26,1.38,0.0
20231116:1502,254.89,335.52,28.12,24.01,1.59,0.0
20231116:1602,187.11,259.0,15.8,23.08,2.0,0.0
20231116:1702,7.85,21.57,3.84,21.35,1.59,0.0
20231116:1802,0.0,0.0,0.0,19.96,1.38,0.0
20231116:1902,0.0,0.0,0.0,18.95,1.52,0.0
20231116:2002,0.0,0.0,0.0,18.19,1.45,0.0
20231116:2102,0.0,0.0,0.0,17.51,1.45,0.0
20231116:2202,0.0,0.0,0.0,17.14,1.38,0.0
20231116:2302,0.0,0.0,0.0,17.04,1.38,0.0
20231117:0002,0.0,0.0,0.0,16.91,1.24,0.0
20231117:0102,0.0,0.0,0.0,17.38,1.03,0.0
20231117:0202,0.0,0.0,0.0,17.8,1.03,0.0
20231117:0302,0.0,0.0,0.0,17.19,1.24,0.0
20231117:0402,1.82,10.02,4.96,16.67,1.24,0.0
20231117:0502,12.43,27.53,16.95,17.41,1.24,0.0
20231117:0602,164.42,215.05,29.28,18.0,1.38,0.0
20231117:0702,304.2,385.45,41.72,19.47,2.34,0.0
20231117:0802,339.16,430.14,54.0,20.56,2.83,0.0
20231117:0902,443.09,561.95,65.46,21.05,3.24,0.0
20231117:1002,405.07,515.3,73.88,22.1,3.66,0.0
20231117:1102,565.16,721.88,73.45,22.83,3.93,0.0
20231117:1202,613.04,782.54,64.61,23.37,3.86,0.0
20231117:1302,548.57,700.86,53.04,24.29,3.93,0.0
20231117:1402,462.87,592.92,40.73,24.3,3.79,0.0
20231117:1502,350.47,455.75,28.28,23.36,3.24,0.0
20231117:1602,218.53,299.18,15.97,21.74,2.9,0.0
20231117:1702,45.43,83.08,4.02,19.32,2.34,0.0
20231117:1802,0.0,0.0,0.0,17.23,1.52,0.0
20231117:1902,0.0,0.0,0.0,16.13,1.17,0.0
20231117:2002,0.0,0.0,0.0,15.44,1.38,0.0
20231117:2102,0.0,0.0,0.0,14.68,1.52,0.0
20231117:2202,0.0,0.0,0.0,14.08,1.59,0.0
20231117:2302,0.0,0.0,0.0,13.76,1.59,0.0
20231118:0002,0.0,0.0,0.0,13.74,1.38,0.0
20231118:0102,0.0,0.0,0.0,13.59,1.31,0.0
20231118:0202,0.0,0.0,0.0,13.4,1.31,0.0
20231118:0302,0.0,0.0,0.0,13.37,1.38,0.0
20231118:0402,10.06,23.68,5.05,13.47,1.38,0.0
20231118:0502,115.27,155.52,17.02,15.0,2.55,0.0
20231118:0602,212.01,269.69,29.35,16.95,3.03,0.0
20231118:0702,216.25,276.27,41.79,18.91,3.45,0.0
20231118:0802,453.35,571.08,54.08,20.67,3.66,0.0
20231118:0902,606.13,771.21,65.58,22.46,3.79,0.0
20231118:1002,546.87,703.52,74.09,23.71,3.59,0.0
20231118:1102,588.7,761.5,73.69,24.66,3.52,0.0
20231118:1202,605.95,781.26,64.81,24.74,3.52,0.0
20231118:1302,540.55,694.26,53.21,24.43,3.38,0.0
20231118:1402,371.62,476.28,40.89,23.4,3.03,0.0
20231118:1502,301.24,388.82,28.45,21.68,2.55,0.0
20231118:1602,131.43,180.58,16.14,20.23,2.07,0.0
20231118:1702,34.13,64.43,4.2,19.13,1.52,0.0
20231118:1802,0.0,0.0,0.0,18.05,1.17,0.0
20231118:1902,0.0,0.0,0.0,17.3,1.17,0.0
20231118:2002,0.0,0.0,0.0,16.48,1.1,0.0
20231118:2102,0.0,0.0,0.0,15.97,0.97,0.0
20231118:2202,0.0,0.0,0.0,15.85,0.83,0.0
20231118:2302,0.0,0.0,0.0,15.49,0.9,0.0
20231119:0002,0.0,0.0,0.0,15.28,0.83,0.0
20231119:0102,0.0,0.0,0.0,15.65,0.28,0.0
20231119:0202,0.0,0.0,0.0,13.96,1.17,0.0
20231119:0302,0.0,0.0,0.0,13.31,1.45,0.0
20231119:0402,3.8,13.66,5.14,13.5,1.17,0.0
20231119:0502,85.34,119.45,17.1,15.56,1.38,0.0
20231119:0602,54.76,82.6,29.41,17.27,2.14,0.0
20231119:0702,406.02,509.56,41.86,18.87,2.76,0.0
20231119:0802,314.07,397.88,54.16,20.15,2.97,0.0
20231119:0902,494.72,626.54,65.7,21.62,3.93,0.0
20231119:1002,298.29,381.91,74.29,22.84,4.0,0.0
20231119:1102,210.54,275.34,73.93,23.71,3.66,0.0
20231119:1202,533.19,686.49,65.0,24.33,3.52,0.0
20231119:1302,515.11,662.02,53.38,24.66,3.45,0.0
20231119:1402,464.84,597.11,41.06,24.35,3.31,0.0
20231119:1502,266.01,345.89,28.61,23.45,2.97,0.0
20231119:1602,143.96,197.93,16.31,22.02,2.62,0.0
20231119:1702,34.3,64.47,4.38,20.17,1.72,0.0
20231119:1802,0.0,0.0,0.0,19.05,1.03,0.0
20231119:1902,0.0,0.0,0.0,18.31,1.31,0.0
20231119:2002,0.0,0.0,0.0,17.97,1.52,0.0
20231119:2102,0.0,0.0,0.0,17.7,1.66,0.0
20231119:2202,0.0,0.0,0.0,17.15,1.52,0.0
20231119:2302,0.0,0.0,0.0,16.84,1.45,0.0
20231120:0002,0.0,0.0,0.0,16.5,1.72,0.0
20231120:0102,0.0,0.0,0.0,16.17,2.0,0.0
20231120:0202,0.0,0.0,0.0,16.04,2.55,0.0
20231120:0302,0.0,0.0,0.0,15.98,3.24,0.0
20231120:0402,0.0,4.55,5.22,16.24,3.38,0.0
20231120:0502,41.11,65.51,17.16,16.99,3.38,0.0
20231120:0602,34.28,56.97,29.47,17.48,3.86,0.0
20231120:0702,205.52,262.29,41.91,18.6,4.62,0.0
20231120:0802,304.39,381.87,54.23,19.8,5.31,0.0
20231120:0902,596.55,743.89,65.8,21.95,6.41,0.0
20231120:1002,503.01,633.8,74.48,23.53,6.97,0.0
20231120:1102,94.78,133.87,74.16,23.86,7.31,0.0
20231120:1202,54.65,84.5,65.2,24.16,8.34,0.0
20231120:1302,70.99,104.44,53.55,23.26,8.48,0.0
20231120:1402,125.31,169.0,41.22,21.4,7.17,0.0
20231120:1502,52.86,80.7,28.77,19.25,5.59,0.0
20231120:1602,45.45,71.21,16.48,18.17,4.55,0.0
20231120:1702,0.72,7.6,4.56,17.18,6.07,0.0
20231120:1802,0.0,0.0,0.0,16.74,5.45,0.0
20231120:1902,0.0,0.0,0.0,16.21,5.31,0.0
20231120:2002,0.0,0.0,0.0,15.99,4.41,0.0
20231120:2102,0.0,0.0,0.0,15.64,4.41,0.0
20231120:2202,0.0,0.0,0.0,15.25,5.1,0.0
20231120:2302,0.0,0.0,0.0,14.85,4.9,0.0
20231121:0002,0.0,0.0,0.0,14.69,4.83,0.0
20231121:0102,0.0,0.0,0.0,14.49,4.97,0.0
20231121:0202,0.0,0.0,0.0,14.08,4.69,0.0
20231121:0302,0.0,0.0,0.0,13.96,4.41,0.0
20231121:0402,1.42,9.11,5.29,13.93,4.14,0.0
20231121:0502,45.47,70.26,17.22,14.62,3.86,0.0
20231121:0602,295.99,366.15,29.52,15.24,4.76,0.0
20231121:0702,250.38,312.33,41.97,16.61,5.17,0.0
20231121:0802,454.59,558.67,54.29,17.75,5.72,0.0
20231121:0902,594.44,732.72,65.9,18.83,6.14,0.0
20231121:1002,635.75,788.31,74.66,19.48,5.86,0.0
20231121:1102,621.3,772.43,74.39,20.19,6.07,0.0
20231121:1202,634.18,786.15,65.39,20.48,6.14,0.0
20231121:1302,557.45,690.03,53.72,20.34,6.07,0.0
20231121:1402,483.25,598.86,41.38,19.9,5.72,0.0
20231121:1502,361.41,454.86,28.94,19.58,5.45,0.0
20231121:1602,147.05,197.41,16.65,18.83,4.83,0.0
20231121:1702,65.13,109.0,4.74,17.7,3.66,0.0
20231121:1802,0.0,0.0,0.0,16.41,3.17,0.0
20231121:1902,0.0,0.0,0.0,15.52,2.76,0.0
20231121:2002,0.0,0.0,0.0,14.86,2.69,0.0
20231121:2102,0.0,0.0,0.0,14.33,2.62,0.0
