Latitude (decimal degrees):	-33.842
Longitude (decimal degrees):	18.840
Elevation (m):	216
Radiation database:	PVGIS-SARAH3


Slope: -1 deg. (optimum)
Azimuth: -180 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20231028:1102,635.97,786.61,67.81,17.13,4.97,0.0
20231028:1202,739.9,915.24,60.17,17.43,5.17,0.0
20231028:1302,651.09,796.85,49.34,17.28,5.24,0.0
20231028:1402,511.84,621.81,37.34,16.51,5.31,0.0
20231028:1502,327.54,410.9,24.94,15.82,5.1,0.0
20231028:1602,118.85,181.72,12.51,14.88,4.76,0.0
20231028:1702,0.0,0.0,0.0,13.65,4.21,0.0
20231028:1802,0.0,0.0,0.0,12.78,4.14,0.0
20231028:1902,0.0,0.0,0.0,12.1,4.41,0.0
20231028:2002,0.0,0.0,0.0,11.56,4.34,0.0
20231028:2102,0.0,0.0,0.0,11.1,4.28,0.0
20231028:2202,0.0,0.0,0.0,10.84,4.28,0.0
20231028:2302,0.0,0.0,0.0,10.48,4.21,0.0
20231029:0002,0.0,0.0,0.0,10.25,4.14,0.0
20231029:0102,0.0,0.0,0.0,9.67,4.0,0.0
20231029:0202,0.0,0.0,0.0,9.44,3.86,0.0
20231029:0302,0.0,0.0,0.0,9.19,4.0,0.0
20231029:0402,0.14,6.0,2.2,9.09,3.93,0.0
20231029:0502,156.71,222.74,14.43,9.94,3.31,0.0
20231029:0602,368.77,449.78,26.87,11.68,4.48,0.0
20231029:0702,550.88,660.67,39.24,13.23,4.76,0.0
20231029:0802,695.38,846.59,51.17,15.02,4.83,0.0
20231029:0902,785.87,976.8,61.77,16.65,4.62,0.0
20231029:1002,825.26,1041.4,68.73,18.12,4.48,0.0
20231029:1102,819.23,1036.43,68.12,19.31,4.76,0.0
20231029:1202,776.74,978.75,60.41,20.05,4.9,0.0
20231029:1302,668.83,834.65,49.53,20.34,4.83,0.0
20231029:1402,516.62,640.78,37.51,20.23,4.83,0.0
20231029:1502,329.6,420.93,25.11,19.45,4.62,0.0
20231029:1602,123.29,190.81,12.68,17.76,4.0,0.0
20231029:1702,0.0,0.0,0.0,15.47,4.48,0.0
20231029:1802,0.0,0.0,0.0,13.68,4.48,0.0
20231029:1902,0.0,0.0,0.0,12.63,4.55,0.0
20231029:2002,0.0,0.0,0.0,11.84,4.55,0.0
20231029:2102,0.0,0.0,0.0,11.33,4.48,0.0
20231029:2202,0.0,0.0,0.0,10.95,4.28,0.0
20231029:2302,0.0,0.0,0.0,10.58,3.86,0.0
20231030:0002,0.0,0.0,0.0,10.18,3.38,0.0
20231030:0102,0.0,0.0,0.0,9.8,2.9,0.0
20231030:0202,0.0,0.0,0.0,9.24,2.48,0.0
20231030:0302,0.0,0.0,0.0,8.58,2.34,0.0
20231030:0402,0.54,7.0,2.39,8.01,2.28,0.0
20231030:0502,160.41,226.77,14.61,9.37,2.07,0.0
20231030:0602,372.11,457.82,27.05,12.45,3.24,0.0
20231030:0702,552.75,674.66,39.43,15.3,3.66,0.0
20231030:0802,687.53,853.63,51.38,17.39,3.93,0.0
20231030:0902,776.59,982.84,62.03,19.11,4.07,0.0
20231030:1002,818.11,1048.44,69.05,20.5,4.21,0.0
20231030:1102,811.93,1043.46,68.43,21.64,4.41,0.0
20231030:1202,766.53,979.83,60.65,22.4,4.62,0.0
20231030:1302,664.08,840.69,49.73,22.73,4.55,0.0
20231030:1402,513.95,646.82,37.68,22.6,4.34,0.0
20231030:1502,329.65,426.98,25.27,21.95,3.86,0.0
20231030:1602,125.39,195.86,12.86,20.51,3.45,0.0
20231030:1702,0.0,0.0,0.0,18.42,3.59,0.0
20231030:1802,0.0,0.0,0.0,16.43,3.79,0.0
20231030:1902,0.0,0.0,0.0,14.8,4.34,0.0
20231030:2002,0.0,0.0,0.0,13.88,4.34,0.0
20231030:2102,0.0,0.0,0.0,13.26,4.28,0.0
20231030:2202,0.0,0.0,0.0,12.72,3.86,0.0
20231030:2302,0.0,0.0,0.0,12.21,3.45,0.0
20231031:0002,0.0,0.0,0.0,11.69,3.03,0.0
20231031:0102,0.0,0.0,0.0,11.18,2.83,0.0
20231031:0202,0.0,0.0,0.0,10.56,2.62,0.0
20231031:0302,0.0,0.0,0.0,9.97,2.55,0.0
20231031:0402,1.42,9.0,2.58,9.59,2.55,0.0
20231031:0502,158.39,224.78,14.79,11.27,2.55,0.0
20231031:0602,361.71,450.86,27.22,14.95,2.9,0.0
20231031:0702,536.44,671.71,39.61,18.76,2.55,0.0
20231031:0802,661.7,849.66,51.58,21.75,2.69,0.0
20231031:0902,733.13,978.87,62.28,24.03,1.86,0.0
20231031:1002,758.53,1043.46,69.36,25.55,1.24,0.0
20231031:1102,752.95,1038.49,68.74,26.52,1.31,0.0
20231031:1202,718.78,974.88,60.89,27.05,1.79,0.0
20231031:1302,625.79,827.8,49.92,27.07,2.28,0.0
20231031:1402,492.7,639.88,37.85,26.57,2.69,0.0
20231031:1502,311.38,411.01,25.44,25.33,3.1,0.0
20231031:1602,115.7,179.68,13.03,23.33,3.31,0.0
20231031:1702,0.0,0.0,0.0,21.09,3.17,0.0
20231031:1802,0.0,0.0,0.0,19.12,3.17,0.0
20231031:1902,0.0,0.0,0.0,17.69,3.38,0.0
20231031:2002,0.0,0.0,0.0,16.53,3.24,0.0
20231031:2102,0.0,0.0,0.0,15.5,3.03,0.0
20231031:2202,0.0,0.0,0.0,14.64,2.97,0.0
20231031:2302,0.0,0.0,0.0,13.98,2.97,0.0
20231101:0002,0.0,0.0,0.0,13.44,2.83,0.0
20231101:0102,0.0,0.0,0.0,13.1,2.83,0.0
20231101:0202,0.0,0.0,0.0,12.83,2.76,0.0
20231101:0302,0.0,0.0,0.0,12.53,2.69,0.0
20231101:0402,0.0,3.0,2.76,12.39,2.69,0.0
20231101:0502,142.82,201.57,14.96,13.76,2.62,0.0
20231101:0602,230.8,291.98,27.38,16.23,2.62,0.0
20231101:0702,334.55,423.78,39.78,20.44,2.41,0.0
20231101:0802,620.85,806.02,51.77,23.21,2.14,0.0
20231101:0902,698.37,931.29,62.52,25.46,2.07,0.0
20231101:1002,530.26,709.14,69.68,27.01,1.52,0.0
20231101:1102,558.99,766.81,69.04,28.23,0.62,0.0
20231101:1202,681.33,955.0,61.13,28.58,0.48,0.0
20231101:1302,431.57,577.41,50.11,29.1,1.24,0.0
20231101:1402,402.96,533.42,38.03,28.95,1.72,0.0
20231101:1502,246.41,331.02,25.61,27.94,2.07,0.0
20231101:1602,71.75,110.1,13.2,26.02,2.48,0.0
20231101:1702,0.0,0.0,0.0,23.82,2.76,0.0
20231101:1802,0.0,0.0,0.0,21.86,2.9,0.0
20231101:1902,0.0,0.0,0.0,20.33,3.03,0.0
20231101:2002,0.0,0.0,0.0,19.06,2.97,0.0
20231101:2102,0.0,0.0,0.0,18.16,2.97,0.0
20231101:2202,0.0,0.0,0.0,17.36,3.03,0.0
20231101:2302,0.0,0.0,0.0,16.76,2.9,0.0
20231102:0002,0.0,0.0,0.0,16.07,2.83,0.0
20231102:0102,0.0,0.0,0.0,15.73,2.9,0.0
20231102:0202,0.0,0.0,0.0,15.66,2.9,0.0
20231102:0302,0.0,0.0,0.0,15.56,2.83,0.0
20231102:0402,0.0,2.0,2.93,15.5,2.83,0.0
20231102:0502,104.27,146.17,15.12,16.03,2.76,0.0
20231102:0602,339.87,429.95,27.54,18.27,2.83,0.0
20231102:0702,447.44,566.31,39.95,21.88,2.83,0.0
20231102:0802,603.0,785.2,51.96,24.99,2.48,0.0
20231102:0902,705.03,944.17,62.76,27.88,2.62,0.0
20231102:1002,718.01,984.03,69.98,30.11,2.28,0.0
20231102:1102,464.01,628.48,69.34,31.7,2.0,0.0
20231102:1202,533.88,731.85,61.36,32.59,1.66,0.0
20231102:1302,329.61,445.82,50.3,32.59,1.86,0.0
20231102:1402,269.25,362.89,38.2,31.61,2.07,0.0
20231102:1502,165.47,228.01,25.77,29.45,1.86,0.0
20231102:1602,67.69,105.08,13.37,27.65,1.24,0.0
20231102:1702,0.0,0.0,0.0,26.07,0.9,0.0
20231102:1802,0.0,0.0,0.0,24.5,1.1,0.0
20231102:1902,0.0,0.0,0.0,23.12,1.52,0.0
20231102:2002,0.0,0.0,0.0,22.12,1.52,0.0
20231102:2102,0.0,0.0,0.0,21.86,1.17,0.0
20231102:2202,0.0,0.0,0.0,21.24,1.1,0.0
20231102:2302,0.0,0.0,0.0,19.75,1.59,0.0
20231103:0002,0.0,0.0,0.0,19.22,1.93,0.0
20231103:0102,0.0,0.0,0.0,18.61,2.21,0.0
20231103:0202,0.0,0.0,0.0,17.99,2.9,0.0
20231103:0302,0.0,0.0,0.0,17.0,3.17,0.0
20231103:0402,0.0,3.0,3.11,16.34,3.03,0.0
20231103:0502,22.93,42.0,15.28,16.32,3.17,0.0
20231103:0602,28.17,49.0,27.7,16.9,4.14,0.0
20231103:0702,301.97,375.88,40.11,17.56,4.0,0.0
20231103:0802,104.53,143.0,52.15,18.46,3.86,0.0
20231103:0902,547.32,687.15,62.99,19.02,3.45,0.0
20231103:1002,481.6,604.58,70.29,19.86,4.07,0.0
20231103:1102,613.64,772.8,69.64,20.45,4.55,0.0
20231103:1202,470.73,590.54,61.59,21.11,4.9,0.0
20231103:1302,526.42,657.06,50.49,21.42,5.17,0.0
20231103:1402,219.36,281.97,38.37,21.2,4.76,0.0
20231103:1502,142.03,189.0,25.94,20.23,4.28,0.0
20231103:1602,129.57,197.96,13.54,18.96,3.72,0.0
20231103:1702,0.0,0.0,0.0,17.48,2.69,0.0
20231103:1802,0.0,0.0,0.0,16.09,2.34,0.0
20231103:1902,0.0,0.0,0.0,15.35,1.79,0.0
20231103:2002,0.0,0.0,0.0,14.81,1.79,0.0
20231103:2102,0.0,0.0,0.0,14.35,1.52,0.0
20231103:2202,0.0,0.0,0.0,14.4,1.79,0.0
20231103:2302,0.0,0.0,0.0,14.05,1.31,0.0
20231104:0002,0.0,0.0,0.0,13.86,1.38,0.0
20231104:0102,0.0,0.0,0.0,13.75,0.97,0.0
20231104:0202,0.0,0.0,0.0,13.63,0.97,0.0
20231104:0302,0.0,0.0,0.0,13.59,0.9,0.0
20231104:0402,0.0,4.0,3.27,13.77,1.1,0.0
20231104:0502,62.27,91.01,15.44,13.96,1.38,0.0
20231104:0602,319.72,400.01,27.85,14.93,1.79,0.0
20231104:0702,392.75,488.65,40.27,16.81,2.07,0.0
20231104:0802,357.87,448.84,52.32,18.08,2.48,0.0
20231104:0902,552.99,699.13,63.21,18.92,2.69,0.0
20231104:1002,594.01,755.96,70.58,19.69,2.9,0.0
20231104:1102,753.11,969.34,69.93,19.92,3.03,0.0
20231104:1202,743.37,953.21,61.82,20.21,3.03,0.0
20231104:1302,649.3,821.02,50.68,20.26,3.1,0.0
20231104:1402,512.0,639.07,38.54,19.58,3.17,0.0
20231104:1502,312.0,397.13,26.11,18.75,3.24,0.0
20231104:1602,123.99,183.72,13.72,17.69,3.1,0.0
20231104:1702,0.0,1.0,1.61,16.65,2.55,0.0
20231104:1802,0.0,0.0,0.0,15.75,2.21,0.0
20231104:1902,0.0,0.0,0.0,15.5,2.41,0.0
20231104:2002,0.0,0.0,0.0,14.96,2.28,0.0
20231104:2102,0.0,0.0,0.0,14.48,2.14,0.0
20231104:2202,0.0,0.0,0.0,14.18,2.0,0.0
20231104:2302,0.0,0.0,0.0,13.63,1.86,0.0
20231105:0002,0.0,0.0,0.0,13.29,1.79,0.0
20231105:0102,0.0,0.0,0.0,12.91,1.79,0.0
20231105:0202,0.0,0.0,0.0,12.39,1.79,0.0
20231105:0302,0.0,0.0,0.0,12.0,1.79,0.0
20231105:0402,5.21,16.0,3.44,11.73,1.79,0.0
20231105:0502,166.57,235.95,15.59,13.54,1.66,0.0
20231105:0602,368.5,463.06,27.99,16.54,2.34,0.0
20231105:0702,532.76,671.95,40.41,19.1,1.93,0.0
20231105:0802,645.56,839.0,52.49,21.09,1.52,0.0
20231105:0902,722.03,974.16,63.43,22.77,0.97,0.0
20231105:1002,750.93,1031.83,70.87,24.11,0.9,0.0
20231105:1102,752.84,1032.8,70.22,25.11,1.17,0.0
20231105:1202,695.1,934.5,62.05,25.41,1.59,0.0
20231105:1302,603.62,792.33,50.87,25.26,2.0,0.0
20231105:1402,403.61,519.59,38.71,24.28,2.28,0.0
20231105:1502,318.19,414.18,26.28,22.65,2.48,0.0
20231105:1602,136.65,209.06,13.89,20.99,2.48,0.0
20231105:1702,0.0,4.0,1.79,19.35,2.14,0.0
20231105:1802,0.0,0.0,0.0,17.92,1.79,0.0
20231105:1902,0.0,0.0,0.0,16.9,1.59,0.0
20231105:2002,0.0,0.0,0.0,15.94,1.31,0.0
20231105:2102,0.0,0.0,0.0,15.45,1.1,0.0
20231105:2202,0.0,0.0,0.0,14.93,0.97,0.0
20231105:2302,0.0,0.0,0.0,14.97,0.69,0.0
20231106:0002,0.0,0.0,0.0,14.97,0.55,0.0
20231106:0102,0.0,0.0,0.0,14.46,0.21,0.0
20231106:0202,0.0,0.0,0.0,14.02,0.28,0.0
20231106:0302,0.0,0.0,0.0,13.72,0.48,0.0
20231106:0402,0.92,8.0,3.59,13.4,0.69,0.0
20231106:0502,92.32,128.08,15.73,13.22,1.1,0.0
20231106:0602,142.92,187.0,28.13,15.34,1.66,0.0
20231106:0702,250.23,316.96,40.56,17.12,1.59,0.0
20231106:0802,167.88,219.0,52.66,18.44,2.34,0.0
20231106:0902,229.17,293.0,63.64,18.97,2.76,0.0
20231106:1002,383.58,483.88,71.16,19.36,2.9,0.0
20231106:1102,288.11,365.99,70.51,19.9,3.03,0.0
20231106:1202,392.93,494.83,62.27,19.8,3.31,0.0
20231106:1302,411.08,514.69,51.05,19.64,3.59,0.0
20231106:1402,409.81,509.63,38.88,18.86,3.45,0.0
20231106:1502,169.93,221.02,26.44,18.23,3.17,0.0
20231106:1602,136.36,202.99,14.06,17.45,3.1,0.0
20231106:1702,0.1,6.0,1.98,16.19,2.48,0.0
20231106:1802,0.0,0.0,0.0,15.05,2.0,0.0
20231106:1902,0.0,0.0,0.0,14.39,2.0,0.0
20231106:2002,0.0,0.0,0.0,13.93,1.93,0.0
20231106:2102,0.0,0.0,0.0,13.54,2.0,0.0
20231106:2202,0.0,0.0,0.0,13.48,2.07,0.0
20231106:2302,0.0,0.0,0.0,13.64,2.28,0.0
20231107:0002,0.0,0.0,0.0,13.62,2.28,0.0
20231107:0102,0.0,0.0,0.0,13.32,1.86,0.0
20231107:0202,0.0,0.0,0.0,13.08,1.52,0.0
20231107:0302,0.0,0.0,0.0,12.9,1.1,0.0
20231107:0402,0.0,5.0,3.74,12.85,1.03,0.0
20231107:0502,134.92,185.4,15.87,13.52,0.9,0.0
20231107:0602,145.91,190.0,28.27,14.7,1.66,0.0
20231107:0702,277.06,345.94,40.69,15.59,2.14,0.0
20231107:0802,632.76,791.47,52.81,16.18,2.34,0.0
20231107:0902,606.57,764.87,63.84,16.91,2.34,0.0
20231107:1002,445.62,560.75,71.44,17.6,2.21,0.0
20231107:1102,588.51,749.06,70.8,18.05,2.14,0.0
20231107:1202,669.99,854.26,62.5,18.26,2.34,0.0
20231107:1302,524.4,655.21,51.24,17.81,2.69,0.0
20231107:1402,525.17,650.18,39.05,17.37,2.9,0.0
20231107:1502,353.0,445.29,26.61,16.74,2.83,0.0
20231107:1602,147.37,218.17,14.24,15.97,2.83,0.0
20231107:1702,0.11,6.0,2.17,14.99,2.62,0.0
20231107:1802,0.0,0.0,0.0,13.96,2.41,0.0
20231107:1902,0.0,0.0,0.0,13.24,2.14,0.0
20231107:2002,0.0,0.0,0.0,12.6,2.0,0.0
20231107:2102,0.0,0.0,0.0,12.05,1.86,0.0
20231107:2202,0.0,0.0,0.0,11.33,1.72,0.0
20231107:2302,0.0,0.0,0.0,10.84,1.52,0.0
20231108:0002,0.0,0.0,0.0,10.36,1.38,0.0
20231108:0102,0.0,0.0,0.0,9.73,1.38,0.0
20231108:0202,0.0,0.0,0.0,9.43,1.38,0.0
20231108:0302,0.0,0.0,0.0,9.19,1.45,0.0
20231108:0402,7.19,19.0,3.89,9.0,1.45,0.0
20231108:0502,174.78,243.05,16.0,11.24,1.31,0.0
20231108:0602,378.42,471.18,28.39,14.18,1.86,0.0
20231108:0702,544.34,677.08,40.83,16.06,1.86,0.0
20231108:0802,676.15,863.01,52.96,17.48,1.66,0.0
20231108:0902,761.17,989.23,64.04,18.76,1.93,0.0
20231108:1002,797.79,1046.87,71.71,19.77,2.14,0.0
20231108:1102,797.85,1042.9,71.08,20.47,2.55,0.0
20231108:1202,765.2,987.24,62.72,20.78,3.03,0.0
20231108:1302,667.34,843.13,51.42,20.63,3.52,0.0
20231108:1402,530.24,659.2,39.22,19.88,3.93,0.0
20231108:1502,354.61,448.33,26.78,18.7,4.07,0.0
20231108:1602,148.96,220.18,14.41,17.37,3.86,0.0
20231108:1702,0.89,8.0,2.35,16.09,3.31,0.0
20231108:1802,0.0,0.0,0.0,14.99,3.03,0.0
20231108:1902,0.0,0.0,0.0,14.48,2.97,0.0
20231108:2002,0.0,0.0,0.0,14.0,2.62,0.0
20231108:2102,0.0,0.0,0.0,13.49,2.34,0.0
20231108:2202,0.0,0.0,0.0,12.87,2.21,0.0
20231108:2302,0.0,0.0,0.0,12.18,2.0,0.0
20231109:0002,0.0,0.0,0.0,11.61,1.93,0.0
20231109:0102,0.0,0.0,0.0,11.08,1.93,0.0
20231109:0202,0.0,0.0,0.0,10.67,1.93,0.0
20231109:0302,0.0,0.0,0.0,10.3,1.93,0.0
20231109:0402,7.79,20.0,4.03,10.05,1.86,0.0
20231109:0502,175.42,244.07,16.13,12.37,1.66,0.0
20231109:0602,376.62,472.22,28.52,15.73,1.86,0.0
20231109:0702,538.36,676.14,40.95,18.51,2.07,0.0
20231109:0802,666.16,861.08,53.1,20.92,1.93,0.0
20231109:0902,746.21,992.28,64.23,23.01,1.86,0.0
20231109:1002,775.85,1049.92,71.98,24.79,1.86,0.0
20231109:1102,770.37,1045.94,71.36,26.06,2.0,0.0
20231109:1202,736.0,990.28,62.94,26.86,2.28,0.0
20231109:1302,643.96,851.15,51.61,27.18,2.48,0.0
20231109:1402,510.41,663.24,39.39,26.91,2.76,0.0
20231109:1502,344.81,454.37,26.95,26.02,2.83,0.0
20231109:1602,145.96,223.22,14.59,24.58,2.62,0.0
20231109:1702,1.72,10.0,2.54,22.76,2.21,0.0
20231109:1802,0.0,0.0,0.0,21.0,2.14,0.0
20231109:1902,0.0,0.0,0.0,19.06,2.21,0.0
20231109:2002,0.0,0.0,0.0,17.8,2.14,0.0
20231109:2102,0.0,0.0,0.0,16.62,2.07,0.0
20231109:2202,0.0,0.0,0.0,15.63,2.07,0.0
20231109:2302,0.0,0.0,0.0,14.83,2.14,0.0
20231110:0002,0.0,0.0,0.0,14.24,2.14,0.0
20231110:0102,0.0,0.0,0.0,13.94,2.14,0.0
20231110:0202,0.0,0.0,0.0,13.78,2.07,0.0
20231110:0302,0.0,0.0,0.0,13.64,2.07,0.0
20231110:0402,8.28,21.0,4.17,13.58,2.0,0.0
20231110:0502,176.43,250.15,16.25,16.23,1.45,0.0
20231110:0602,364.54,476.26,28.63,22.43,0.9,0.0
20231110:0702,518.87,682.17,41.07,24.99,1.03,0.0
20231110:0802,641.88,863.13,53.24,26.19,1.17,0.0
20231110:0902,717.54,993.33,64.41,27.89,1.1,0.0
20231110:1002,764.2,1057.92,72.24,29.03,1.86,0.0
20231110:1102,760.96,1030.16,71.63,28.42,2.83,0.0
20231110:1202,740.35,981.4,63.15,26.82,3.24,0.0
20231110:1302,656.61,849.22,51.79,25.25,3.52,0.0
20231110:1402,521.17,662.29,39.56,23.74,3.52,0.0
20231110:1502,351.2,452.39,27.11,22.28,3.45,0.0
20231110:1602,150.62,224.22,14.76,20.69,3.24,0.0
20231110:1702,2.78,12.0,2.72,18.86,2.76,0.0
20231110:1802,0.0,0.0,0.0,17.41,2.69,0.0
20231110:1902,0.0,0.0,0.0,16.58,2.62,0.0
20231110:2002,0.0,0.0,0.0,16.01,2.48,0.0
20231110:2102,0.0,0.0,0.0,15.59,2.28,0.0
20231110:2202,0.0,0.0,0.0,15.09,2.0,0.0
20231110:2302,0.0,0.0,0.0,14.74,1.79,0.0
20231111:0002,0.0,0.0,0.0,14.48,1.66,0.0
20231111:0102,0.0,0.0,0.0,14.24,1.52,0.0
20231111:0202,0.0,0.0,0.0,13.71,1.24,0.0
20231111:0302,0.0,0.0,0.0,13.48,1.03,0.0
20231111:0402,10.92,25.0,4.3,13.65,0.97,0.0
20231111:0502,44.2,69.0,16.37,14.78,0.76,0.0
20231111:0602,194.24,250.02,28.74,17.26,1.59,0.0
20231111:0702,312.55,391.91,41.18,17.7,2.34,0.0
20231111:0802,481.63,605.52,53.37,18.41,2.34,0.0
20231111:0902,536.17,677.38,64.58,19.17,2.9,0.0
20231111:1002,498.49,629.6,72.5,19.77,3.31,0.0
20231111:1102,505.59,638.57,71.9,20.06,3.52,0.0
20231111:1202,456.42,574.69,63.37,20.19,3.66,0.0
20231111:1302,488.49,611.49,51.97,20.04,3.86,0.0
20231111:1402,533.3,661.34,39.73,19.51,4.07,0.0
20231111:1502,361.43,455.42,27.28,18.65,4.21,0.0
20231111:1602,155.54,226.23,14.93,17.25,3.72,0.0
20231111:1702,2.83,12.0,2.91,16.16,2.9,0.0
20231111:1802,0.0,0.0,0.0,15.29,2.14,0.0
20231111:1902,0.0,0.0,0.0,15.14,1.79,0.0
20231111:2002,0.0,0.0,0.0,14.61,1.59,0.0
20231111:2102,0.0,0.0,0.0,13.97,1.45,0.0
20231111:2202,0.0,0.0,0.0,13.25,1.38,0.0
20231111:2302,0.0,0.0,0.0,13.23,1.24,0.0
20231112:0002,0.0,0.0,0.0,13.32,1.24,0.0
20231112:0102,0.0,0.0,0.0,13.06,1.38,0.0
20231112:0202,0.0,0.0,0.0,12.69,1.45,0.0
20231112:0302,0.0,0.0,0.0,12.26,1.45,0.0
20231112:0402,9.66,23.0,4.42,12.2,1.45,0.0
20231112:0502,182.26,253.15,16.48,14.04,1.66,0.0
20231112:0602,389.56,486.34,28.85,15.44,2.14,0.0
20231112:0702,559.36,696.24,41.29,16.85,2.28,0.0
20231112:0802,690.03,874.22,53.49,18.05,2.48,0.0
20231112:0902,765.3,983.6,64.75,18.96,2.76,0.0
20231112:1002,823.19,1070.01,72.74,19.67,2.9,0.0
20231112:1102,822.88,1066.04,72.17,20.09,3.24,0.0
20231112:1202,782.35,1005.41,63.58,20.57,3.45,0.0
20231112:1302,684.55,866.27,52.15,20.64,3.59,0.0
20231112:1402,546.04,682.34,39.9,20.43,3.72,0.0
20231112:1502,367.5,466.47,27.45,19.84,3.72,0.0
20231112:1602,163.73,239.38,15.11,18.8,3.79,0.0
20231112:1702,4.46,15.0,3.1,17.34,3.45,0.0
20231112:1802,0.0,0.0,0.0,16.03,3.38,0.0
20231112:1902,0.0,0.0,0.0,15.33,3.52,0.0
20231112:2002,0.0,0.0,0.0,14.78,3.52,0.0
20231112:2102,0.0,0.0,0.0,14.41,3.52,0.0
20231112:2202,0.0,0.0,0.0,14.05,3.17,0.0
20231112:2302,0.0,0.0,0.0,13.63,2.97,0.0
20231113:0002,0.0,0.0,0.0,13.47,2.9,0.0
20231113:0102,0.0,0.0,0.0,12.91,2.97,0.0
20231113:0202,0.0,0.0,0.0,12.69,3.1,0.0
20231113:0302,0.0,0.0,0.0,12.46,3.38,0.0
20231113:0402,9.66,23.0,4.54,12.37,3.52,0.0
20231113:0502,187.05,257.2,16.59,13.72,3.59,0.0
20231113:0602,400.08,493.38,28.94,15.73,4.41,0.0
20231113:0702,566.06,698.29,41.39,18.51,4.28,0.0
20231113:0802,701.94,885.22,53.61,20.66,4.14,0.0
20231113:0902,784.34,1013.44,64.91,22.54,3.93,0.0
20231113:1002,812.15,1066.14,72.99,24.05,3.79,0.0
20231113:1102,804.66,1062.17,72.43,25.25,3.79,0.0
20231113:1202,765.74,1008.48,63.79,26.04,3.72,0.0
20231113:1302,671.48,873.3,52.33,26.45,3.79,0.0
20231113:1402,535.42,688.37,40.06,26.28,3.79,0.0
20231113:1502,363.25,472.51,27.62,25.3,4.0,0.0
20231113:1602,164.18,244.43,15.28,23.5,4.0,0.0
20231113:1702,4.91,16.0,3.28,21.28,4.34,0.0
20231113:1802,0.0,0.0,0.0,19.19,4.28,0.0
20231113:1902,0.0,0.0,0.0,17.88,4.14,0.0
20231113:2002,0.0,0.0,0.0,16.6,4.14,0.0
20231113:2102,0.0,0.0,0.0,15.61,4.0,0.0
20231113:2202,0.0,0.0,0.0,14.79,3.86,0.0
20231113:2302,0.0,0.0,0.0,14.22,3.59,0.0
20231114:0002,0.0,0.0,0.0,13.7,3.24,0.0
20231114:0102,0.0,0.0,0.0,13.49,3.03,0.0
20231114:0202,0.0,0.0,0.0,13.05,2.9,0.0
20231114:0302,0.0,0.0,0.0,12.65,2.76,0.0
20231114:0402,10.34,24.0,4.65,12.28,2.55,0.0
20231114:0502,192.51,266.33,16.69,14.2,2.55,0.0
20231114:0602,392.51,494.42,29.04,18.01,2.55,0.0
20231114:0702,551.7,706.31,41.48,22.58,2.34,0.0
20231114:0802,670.59,890.26,53.72,26.13,2.14,0.0
20231114:0902,739.58,1023.45,65.06,29.14,1.66,0.0
20231114:1002,753.16,1083.08,73.22,31.27,0.9,0.0
20231114:1102,748.41,1085.06,72.69,32.44,0.83,0.0
20231114:1202,720.84,1018.48,64.0,32.8,1.52,0.0
20231114:1302,640.67,874.35,52.51,32.51,2.34,0.0
20231114:1402,507.52,674.45,40.23,31.54,2.97,0.0
20231114:1502,356.09,477.54,27.78,30.35,2.9,0.0
20231114:1602,161.72,247.45,15.45,29.02,2.34,0.0
20231114:1702,5.86,18.0,3.47,27.15,1.86,0.0
20231114:1802,0.0,0.0,0.0,25.08,1.93,0.0
20231114:1902,0.0,0.0,0.0,22.8,2.14,0.0
20231114:2002,0.0,0.0,0.0,20.88,2.21,0.0
20231114:2102,0.0,0.0,0.0,19.3,2.28,0.0
20231114:2202,0.0,0.0,0.0,18.17,2.34,0.0
20231114:2302,0.0,0.0,0.0,17.32,2.34,0.0
20231115:0002,0.0,0.0,0.0,16.73,2.34,0.0
20231115:0102,0.0,0.0,0.0,16.3,2.28,0.0
20231115:0202,0.0,0.0,0.0,16.05,2.21,0.0
20231115:0302,0.0,0.0,0.0,15.7,2.14,0.0
20231115:0402,10.15,24.0,4.76,15.51,2.0,0.0
20231115:0502,168.08,234.91,16.78,18.37,1.31,0.0
20231115:0602,347.98,463.38,29.12,26.15,0.62,0.0
20231115:0702,497.59,681.41,41.57,30.62,0.34,0.0
20231115:0802,285.98,389.95,53.82,32.27,1.03,0.0
20231115:0902,370.81,505.86,65.2,32.93,1.45,0.0
20231115:1002,716.5,1022.57,73.45,32.92,1.24,0.0
20231115:1102,746.75,1065.2,72.95,33.73,1.66,0.0
20231115:1202,720.98,1005.57,64.2,33.64,2.34,0.0
20231115:1302,629.48,849.51,52.68,32.15,2.9,0.0
20231115:1402,121.23,171.0,40.4,29.43,3.45,0.0
20231115:1502,283.51,370.24,27.95,25.31,3.24,0.0
20231115:1602,115.6,165.34,15.62,22.7,2.41,0.0
20231115:1702,6.06,18.0,3.65,21.69,2.0,0.0
20231115:1802,0.0,0.0,0.0,20.31,1.79,0.0
20231115:1902,0.0,0.0,0.0,19.05,1.59,0.0
20231115:2002,0.0,0.0,0.0,18.96,1.31,0.0
20231115:2102,0.0,0.0,0.0,18.85,1.72,0.0
20231115:2202,0.0,0.0,0.0,18.47,1.03,0.0
20231115:2302,0.0,0.0,0.0,18.82,0.83,0.0
